URL;Title;H1;Description;Products Quantity;Prod Quantity over 40;Status code;Traffic
https://kasta.ua/market/obuv/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;9314
https://kasta.ua/market/zhenskaya-obuv/;⋆ Модне ЖІНОЧЕ ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового жіночого взуття 2021;➤ Брендове ✱ ЖІНОЧЕ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;11673
https://kasta.ua/market/muzhskaya-obuv/;⋆ Модне ЧОЛОВІЧЕ ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового чоловічого взуття 2021;➤ Брендові ✱ ЧОЛОВІЧЕ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;7246
https://kasta.ua/market/obuv-dlya-devochek/;⋆ Модне ВЗУТТЯ ДЛЯ ДІВЧАТОК ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Красиве і чепурне фірмове взуття для дівчаток;➤ Брендове ✱ ВЗУТТЯ ДЛЯ ДІВЧАТ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;5712;True;200;1615
https://kasta.ua/market/obuv-dlya-malchikov/;⋆ Модне ВЗУТТЯ ДЛЯ ХЛОПЧИКІВ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Фірмова якісне взуття для хлопчиків в каталозі 2021;➤ Брендове ✱ ВЗУТТЯ ДЛЯ ХЛОПЧИКІВ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;4320;True;200;1125
https://kasta.ua/market/obuv/5/814/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;16
https://kasta.ua/market/obuv/5/815/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;3825
https://kasta.ua/market/obuv/5/816/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;10
https://kasta.ua/market/obuv/16/76477/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;9960;True;200;5
https://kasta.ua/market/obuv/16/76478/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;48;False;200;6
https://kasta.ua/market/obuv/16/76498/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;6768;True;200;4
https://kasta.ua/market/obuv/16/76499/;⋆ Модне ВЗУТТЯ ➜ 2021 ᐈ купити на 𝐊𝐚𝐬𝐭𝐚 ✔ за найкращими цінами;Каталог модного брендового взуття 2021;➤ Брендове ✱ ВЗУТТЯ ✱ в інтернет-магазині 𝗞𝗮𝘀𝘁𝗮 ➤ АКЦІЇ ✪ ЗНИЖКИ ➤ Примірка і легке повернення ➤ Власні центри видачі товару по Україні: Київ, Харків, Львів, Одеса;552;True;200;14
